collection_key	scope	sort_index	id	className	title	caption	full	megapixels	sourceOrigin	pricingTier	gallerySrc	imageSrc	metadata_json	media_json	sourceFiles_json	keywords_json	extra_json
"france"	"public"	"10"	"20220506-060627-03224-86e5202fb1"	"p1"	"20220506 060627 03224"	"France / 2022-05-06"	"JPG master"	"17.1"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 06:06:27\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/320, f/9.0, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 060627 03224.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4589 x 3722 / 17.1 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-060627-03224-86e5202fb1_1800.jpg / 1800 x 1460 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-060627-03224-86e5202fb1_900.jpg\",\"detailKey\":\"expo/20220506-060627-03224-86e5202fb1_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 060627 03224.jpg\",\"type\":\"JPG\",\"bytes\":3558858}]"	"[]"	"{}"
"france"	"public"	"11"	"20220506-060627-03223-2c5e854c02"	"p2"	"20220506 060627 03223"	"France / 2022-05-06"	"JPG master"	"18.1"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 06:06:27\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/320, f/9.0, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 060627 03223.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 5761 x 3135 / 18.1 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-060627-03223-2c5e854c02_1800.jpg / 1800 x 979 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-060627-03223-2c5e854c02_900.jpg\",\"detailKey\":\"expo/20220506-060627-03223-2c5e854c02_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 060627 03223.jpg\",\"type\":\"JPG\",\"bytes\":3028183}]"	"[]"	"{}"
"france"	"public"	"12"	"20220506-054411-03196-49e0fc3c0e"	"p3"	"20220506 054411 03196"	"France / 2022-05-06"	"JPG master"	"26.9"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 05:44:11\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/25, f/2.8, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 054411 03196.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4305 x 6237 / 26.9 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-054411-03196-49e0fc3c0e_1800.jpg / 1242 x 1800 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-054411-03196-49e0fc3c0e_900.jpg\",\"detailKey\":\"expo/20220506-054411-03196-49e0fc3c0e_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 054411 03196.jpg\",\"type\":\"JPG\",\"bytes\":4032285}]"	"[]"	"{}"
"france"	"public"	"13"	"20220506-054409-03193-8303575241"	"p4"	"Eglise des Invalides"	"France / 2022-05-06"	"JPG master"	"17.4"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Eglise des Invalides\"},{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 05:44:09\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/40, f/3.2, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 054409 03193.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4452 x 3917 / 17.4 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-054409-03193-8303575241_1800.jpg / 1800 x 1583 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-054409-03193-8303575241_900.jpg\",\"detailKey\":\"expo/20220506-054409-03193-8303575241_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 054409 03193.jpg\",\"type\":\"JPG\",\"bytes\":2791334}]"	"[]"	"{}"
"france"	"public"	"14"	"20220506-051024-03188-26c219176a"	"p5"	"Les Invalides"	"France / 2022-05-06"	"JPG master"	"15.6"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Les Invalides\"},{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 05:10:24\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/30, f/3.5, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 051024 03188.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 3654 x 4278 / 15.6 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-051024-03188-26c219176a_1800.jpg / 1537 x 1800 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-051024-03188-26c219176a_900.jpg\",\"detailKey\":\"expo/20220506-051024-03188-26c219176a_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 051024 03188.jpg\",\"type\":\"JPG\",\"bytes\":3176811}]"	"[]"	"{}"
"france"	"public"	"15"	"20220506-045942-03172-b368612e02"	"p1"	"20220506 045942 03172"	"France / 2022-05-06"	"JPG master"	"18.4"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 04:59:42\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 220\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 045942 03172.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 3832 x 4796 / 18.4 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-045942-03172-b368612e02_1800.jpg / 1438 x 1800 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-045942-03172-b368612e02_900.jpg\",\"detailKey\":\"expo/20220506-045942-03172-b368612e02_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 045942 03172.jpg\",\"type\":\"JPG\",\"bytes\":2712134}]"	"[]"	"{}"
"france"	"public"	"16"	"20220506-045149-03144-fd662a4a41"	"p2"	"20220506 045149 03144"	"France / 2022-05-06"	"JPG master"	"27.4"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 04:51:49\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 110\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 045149 03144.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4106 x 6670 / 27.4 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-045149-03144-fd662a4a41_1800.jpg / 1108 x 1800 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-045149-03144-fd662a4a41_900.jpg\",\"detailKey\":\"expo/20220506-045149-03144-fd662a4a41_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 045149 03144.jpg\",\"type\":\"JPG\",\"bytes\":3613877}]"	"[]"	"{}"
"france"	"public"	"17"	"20220506-045037-03123-3dd017d077"	"p3"	"Les Invalides"	"France / 2022-05-06"	"JPG master"	"26.2"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Les Invalides\"},{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 04:50:37\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 110\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 045037 03123.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4288 x 6102 / 26.2 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-045037-03123-3dd017d077_1800.jpg / 1265 x 1800 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-045037-03123-3dd017d077_900.jpg\",\"detailKey\":\"expo/20220506-045037-03123-3dd017d077_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 045037 03123.jpg\",\"type\":\"JPG\",\"bytes\":3197204}]"	"[]"	"{}"
"france"	"public"	"18"	"20220506-044820-03115-d18397db96"	"p4"	"20220506 044820 03115"	"France / 2022-05-06"	"JPG master"	"40.2"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 04:48:20\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/60, f/4.0, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 044820 03115.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 6366 x 6320 / 40.2 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-044820-03115-d18397db96_1800.jpg / 1800 x 1787 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-044820-03115-d18397db96_900.jpg\",\"detailKey\":\"expo/20220506-044820-03115-d18397db96_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 044820 03115.jpg\",\"type\":\"JPG\",\"bytes\":5768507}]"	"[]"	"{}"
"france"	"public"	"19"	"20220506-044147-03105-2f7a1843b4"	"p5"	"Les Invalides, Paris"	"France / 2022-05-06"	"JPG master"	"36.5"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Les Invalides, Paris\"},{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 04:41:47\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/320, f/9.0, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"15.0 mm / 22 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 044147 03105.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 7666 x 4763 / 36.5 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-044147-03105-2f7a1843b4_1800.jpg / 1800 x 1118 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-044147-03105-2f7a1843b4_900.jpg\",\"detailKey\":\"expo/20220506-044147-03105-2f7a1843b4_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 044147 03105.jpg\",\"type\":\"JPG\",\"bytes\":5910220}]"	"[]"	"{}"
"france"	"public"	"20"	"20220506-041124-03096-fad0dd9f78"	"p1"	"Les Invalides, Grande Cour"	"France / 2022-05-06"	"JPG master"	"32.5"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Les Invalides, Grande Cour\"},{\"label\":\"Keywords\",\"value\":\"Art, Church, France, Invalides, Museum, Napoleon, Paris, architecture\"},{\"label\":\"Captured\",\"value\":\"2022:05:06 04:11:24\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/320, f/9.0, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"20.0 mm / 30 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220506 041124 03096.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 9274 x 3501 / 32.5 MP\"},{\"label\":\"Preview file\",\"value\":\"20220506-041124-03096-fad0dd9f78_1800.jpg / 1800 x 679 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220506-041124-03096-fad0dd9f78_900.jpg\",\"detailKey\":\"expo/20220506-041124-03096-fad0dd9f78_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/06/20220506 041124 03096.jpg\",\"type\":\"JPG\",\"bytes\":4591816}]"	"[]"	"{}"
"france"	"public"	"21"	"20220505-153639-03083-3ded4343e5"	"p2"	"Coupole des Galeries Lafayette"	"France / 2022-05-05"	"JPG master"	"19.3"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Coupole des Galeries Lafayette\"},{\"label\":\"Keywords\",\"value\":\"Dome, France, Galeries Lafayette, Ile de France, Paris, Vitral\"},{\"label\":\"Captured\",\"value\":\"2022:05:05 15:36:39\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/400, f/10.0, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"20.0 mm / 30 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220505 153639 03083.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 3586 x 5379 / 19.3 MP\"},{\"label\":\"Preview file\",\"value\":\"20220505-153639-03083-3ded4343e5_1800.jpg / 1200 x 1800 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220505-153639-03083-3ded4343e5_900.jpg\",\"detailKey\":\"expo/20220505-153639-03083-3ded4343e5_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/05/20220505 153639 03083.jpg\",\"type\":\"JPG\",\"bytes\":6022273}]"	"[]"	"{}"
"france"	"public"	"22"	"20220505-135707-03028-e58f913a2d"	"p3"	"20220505 135707 03028"	"France / 2022-05-05"	"JPG master"	"17.5"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"France, Ile de France, Opera, Opera de Paris, Paris, garnier, opera garnier\"},{\"label\":\"Captured\",\"value\":\"2022:05:05 13:57:07\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 125\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220505 135707 03028.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4203 x 4155 / 17.5 MP\"},{\"label\":\"Preview file\",\"value\":\"20220505-135707-03028-e58f913a2d_1800.jpg / 1800 x 1779 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220505-135707-03028-e58f913a2d_900.jpg\",\"detailKey\":\"expo/20220505-135707-03028-e58f913a2d_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/05/20220505 135707 03028.jpg\",\"type\":\"JPG\",\"bytes\":2624542}]"	"[]"	"{}"
"france"	"public"	"23"	"20220505-135231-03007-a5d4711305"	"p4"	"Opera Garnier"	"France / 2022-05-05"	"JPG master"	"18.3"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Opera Garnier\"},{\"label\":\"Keywords\",\"value\":\"France, Ile de France, Opera, Opera de Paris, Paris, garnier, opera garnier\"},{\"label\":\"Captured\",\"value\":\"2022:05:05 13:52:31\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 1000\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220505 135231 03007.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4768 x 3833 / 18.3 MP\"},{\"label\":\"Preview file\",\"value\":\"20220505-135231-03007-a5d4711305_1800.jpg / 1800 x 1447 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220505-135231-03007-a5d4711305_900.jpg\",\"detailKey\":\"expo/20220505-135231-03007-a5d4711305_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/05/20220505 135231 03007.jpg\",\"type\":\"JPG\",\"bytes\":5228021}]"	"[]"	"{}"
"france"	"public"	"24"	"20220505-135205-02993-c098de9740"	"p5"	"20220505 135205 02993"	"France / 2022-05-05"	"JPG master"	"15.8"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"France, Ile de France, Opera, Opera de Paris, Paris, garnier, opera garnier\"},{\"label\":\"Captured\",\"value\":\"2022:05:05 13:52:05\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 2200\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220505 135205 02993.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4210 x 3756 / 15.8 MP\"},{\"label\":\"Preview file\",\"value\":\"20220505-135205-02993-c098de9740_1800.jpg / 1800 x 1606 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220505-135205-02993-c098de9740_900.jpg\",\"detailKey\":\"expo/20220505-135205-02993-c098de9740_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/05/20220505 135205 02993.jpg\",\"type\":\"JPG\",\"bytes\":6396678}]"	"[]"	"{}"
"france"	"public"	"25"	"20220505-135009-02982-38775df02a"	"p1"	"20220505 135009 02982"	"France / 2022-05-05"	"JPG master"	"21.7"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"France, Ile de France, Opera, Opera de Paris, Paris, garnier, opera garnier\"},{\"label\":\"Captured\",\"value\":\"2022:05:05 13:50:09\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 400\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220505 135009 02982.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 5843 x 3715 / 21.7 MP\"},{\"label\":\"Preview file\",\"value\":\"20220505-135009-02982-38775df02a_1800.jpg / 1800 x 1144 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220505-135009-02982-38775df02a_900.jpg\",\"detailKey\":\"expo/20220505-135009-02982-38775df02a_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/05/20220505 135009 02982.jpg\",\"type\":\"JPG\",\"bytes\":4688245}]"	"[]"	"{}"
"france"	"public"	"26"	"20220505-0400-00135-pano-f4e52ebf11"	"p2"	"Chateau de Versailles, Galeries des Glaces"	"France / 2022-05-05"	"JPG master"	"28.3"	""	""	""	""	"[{\"label\":\"Metadata title\",\"value\":\"Chateau de Versailles, Galeries des Glaces\"},{\"label\":\"Keywords\",\"value\":\"France, Chateau de Versailles, Galeries des Glaces, Versailles\"},{\"label\":\"Captured\",\"value\":\"2022:05:05 04:00:53\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"Tokina atx-i 11-20mm F2.8 CF\"},{\"label\":\"Exposure\",\"value\":\"1/15, f/2.8, ISO 360\"},{\"label\":\"Focal length\",\"value\":\"11.0 mm / 16 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Bridge 2024\"},{\"label\":\"Color profile\",\"value\":\"sRGB IEC61966-2.1\"},{\"label\":\"Original file\",\"value\":\"20220505 0400 00135-Pano.jpg\"},{\"label\":\"Original size\",\"value\":\"JPEG / 4090 x 6931 / 28.3 MP\"},{\"label\":\"Preview file\",\"value\":\"20220505-0400-00135-pano-f4e52ebf11_1800.jpg / 1062 x 1800 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220505-0400-00135-pano-f4e52ebf11_900.jpg\",\"detailKey\":\"expo/20220505-0400-00135-pano-f4e52ebf11_1800.jpg\"}}"	"[{\"path\":\"2022/JPG/05/05/20220505 0400 00135-Pano.jpg\",\"type\":\"JPG\",\"bytes\":6374758}]"	"[]"	"{}"
"france"	"public"	"27"	"20220504-141310-00203-231d78d849"	"p3"	"20220504 141310 00203"	"France / 2022-05-04"	"TIF master"	"34"	""	""	""	""	"[{\"label\":\"Keywords\",\"value\":\"Castle, Chateau, Chateau de Versailles, France, Ile de France, Paris, Versailles\"},{\"label\":\"Captured\",\"value\":\"2022:05:04 14:13:10\"},{\"label\":\"Camera\",\"value\":\"NIKON CORPORATION NIKON D500\"},{\"label\":\"Lens\",\"value\":\"17.0-50.0 mm f/2.8\"},{\"label\":\"Exposure\",\"value\":\"1/320, f/8.0, ISO 100\"},{\"label\":\"Focal length\",\"value\":\"17.0 mm / 25 mm equivalent\"},{\"label\":\"Software\",\"value\":\"Adobe Photoshop Lightroom Classic 11.3.1 (Macintosh)\"},{\"label\":\"Color profile\",\"value\":\"ProPhoto RGB\"},{\"label\":\"Original file\",\"value\":\"20220504 141310 00203.tif\"},{\"label\":\"Original size\",\"value\":\"TIFF / 7451 x 4567 / 34.0 MP\"},{\"label\":\"Preview file\",\"value\":\"20220504-141310-00203-231d78d849_1800.jpg / 1800 x 1103 / JPG\"}]"	"{\"type\":\"photo\",\"sourcePolicy\":\"developed-master\",\"publicPreview\":{\"allowed\":true,\"galleryKey\":\"expo/20220504-141310-00203-231d78d849_900.jpg\",\"detailKey\":\"expo/20220504-141310-00203-231d78d849_1800.jpg\"}}"	"[{\"path\":\"2022/05/04/20220504 141310 00203.tif\",\"type\":\"TIF\",\"bytes\":1051886668}]"	"[]"	"{}"
